时间戳,WT1仿真可用出力（MW）,WT2仿真可用出力（MW）,WT3仿真可用出力（MW）,WT4仿真可用出力（MW）,WT5仿真可用出力（MW）,WT6仿真可用出力（MW）
2024-01-27 21:45:00,25.98,0.00,201.15,87.56,112.96,0.00
2024-01-27 22:00:00,29.00,0.00,192.94,75.21,135.71,0.00
2024-01-27 22:15:00,23.87,0.00,202.03,57.81,156.49,0.00
2024-01-27 22:30:00,23.57,0.00,208.18,16.84,147.86,0.00
2024-01-27 22:45:00,17.83,6.31,177.10,8.42,180.42,0.00
2024-01-27 23:00:00,14.50,13.06,137.23,4.49,218.07,0.00
2024-01-27 23:15:00,7.55,17.12,107.90,1.68,225.52,0.00
2024-01-27 23:30:00,2.42,15.32,92.66,1.12,286.71,0.00
2024-01-27 23:45:00,1.81,26.13,73.01,0.00,276.12,0.00
2024-01-28 00:00:00,2.11,32.43,41.05,0.00,220.82,0.00
2024-01-28 00:15:00,0.30,46.40,26.39,0.00,252.98,0.00
2024-01-28 00:30:00,0.30,89.19,24.92,0.00,252.98,0.00
2024-01-28 00:45:00,0.30,150.45,13.49,0.00,229.44,0.00
2024-01-28 01:00:00,0.30,133.78,0.29,0.00,185.91,0.00
2024-01-28 01:15:00,0.30,147.30,0.00,0.00,241.60,0.00
2024-01-28 01:30:00,0.30,146.85,0.00,0.00,229.44,0.00
2024-01-28 01:45:00,0.30,146.85,0.00,0.00,274.94,0.00
2024-01-28 02:00:00,0.30,135.59,0.00,0.00,325.54,0.00
2024-01-28 02:15:00,0.30,105.86,0.00,7.30,353.38,0.00
2024-01-28 02:30:00,0.30,100.00,0.00,12.91,370.64,0.00
2024-01-28 02:45:00,0.30,122.52,0.00,15.72,394.17,0.00
2024-01-28 03:00:00,0.30,140.09,0.00,20.21,364.76,0.00
2024-01-28 03:15:00,0.30,170.27,0.29,42.10,298.08,0.00
2024-01-28 03:30:00,0.30,291.89,0.00,60.62,229.05,0.00
2024-01-28 03:45:00,0.30,292.79,0.00,83.07,194.14,0.00
2024-01-28 04:00:00,3.02,332.88,2.64,112.82,181.59,0.00
2024-01-28 04:15:00,11.78,289.19,8.80,166.70,159.24,0.38
2024-01-28 04:30:00,9.37,267.12,14.37,173.43,140.80,5.75
2024-01-28 04:45:00,6.04,227.48,14.37,204.87,113.35,52.91
2024-01-28 05:00:00,11.48,198.65,14.66,198.13,79.62,61.73
2024-01-28 05:15:00,25.38,212.61,19.35,200.38,68.24,68.25
2024-01-28 05:30:00,35.95,224.77,15.83,202.62,51.77,104.67
2024-01-28 05:45:00,43.51,215.77,11.44,186.90,27.45,102.37
2024-01-28 06:00:00,31.72,201.35,5.57,147.05,22.36,72.08
2024-01-28 06:15:00,34.14,176.58,8.50,135.83,31.38,47.54
2024-01-28 06:30:00,26.89,141.44,23.16,154.35,31.38,11.12
2024-01-28 06:45:00,29.61,84.68,25.80,161.65,45.10,11.89
2024-01-28 07:00:00,27.49,65.32,23.46,78.02,57.26,30.29
2024-01-28 07:15:00,24.77,64.86,13.78,33.12,61.18,43.71
2024-01-28 07:30:00,38.07,92.79,7.33,27.50,67.46,65.57
2024-01-28 07:45:00,40.48,110.81,2.64,19.64,62.36,47.54
2024-01-28 08:00:00,37.77,113.06,8.21,23.57,72.56,49.08
2024-01-28 08:15:00,43.81,126.13,4.11,33.68,64.71,93.17
2024-01-28 08:30:00,45.62,150.45,8.80,25.82,74.52,60.96
2024-01-28 08:45:00,75.53,131.08,20.53,28.62,83.15,49.08
2024-01-28 09:00:00,88.52,128.83,12.32,30.87,90.99,28.37
2024-01-28 09:15:00,111.48,133.78,4.69,20.77,68.64,5.75
2024-01-28 09:30:00,100.30,113.51,0.00,15.72,44.32,0.00
2024-01-28 09:45:00,87.01,99.55,0.00,8.42,34.51,0.00
2024-01-28 10:00:00,67.37,90.54,0.00,9.54,31.38,0.00
2024-01-28 10:15:00,61.63,86.94,0.00,1.68,24.32,0.00
2024-01-28 10:30:00,68.58,65.77,11.44,0.00,12.16,0.00
2024-01-28 10:45:00,99.10,80.18,23.46,0.00,20.79,0.00
2024-01-28 11:00:00,82.48,99.55,25.51,0.00,29.81,0.00
2024-01-28 11:15:00,87.31,116.67,20.82,0.00,31.77,0.00
2024-01-28 11:30:00,117.53,127.93,23.16,0.00,30.59,0.00
2024-01-28 11:45:00,154.69,125.23,39.88,0.00,37.65,0.00
2024-01-28 12:00:00,210.88,100.90,51.02,0.00,60.79,0.00
2024-01-28 12:15:00,239.58,112.61,59.82,0.00,46.28,0.00
2024-01-28 12:30:00,233.54,92.79,94.71,0.00,65.50,11.12
2024-01-28 12:45:00,188.83,108.56,115.82,3.37,54.13,26.07
2024-01-28 13:00:00,168.58,106.31,114.35,9.54,51.38,19.55
2024-01-28 13:15:00,166.77,114.41,114.06,10.66,42.36,28.37
2024-01-28 13:30:00,147.44,80.63,147.49,17.96,29.02,31.44
2024-01-28 13:45:00,151.67,61.26,189.42,16.28,18.83,47.16
2024-01-28 14:00:00,148.95,71.62,221.97,10.10,8.24,46.01
2024-01-28 14:15:00,126.29,53.15,202.03,7.86,4.71,39.49
2024-01-28 14:30:00,101.51,54.05,207.89,11.23,7.45,34.89
2024-01-28 14:45:00,93.96,36.94,245.72,8.42,16.47,52.91
2024-01-28 15:00:00,108.76,17.57,272.11,6.17,9.41,69.40
2024-01-28 15:15:00,115.41,13.96,249.24,14.59,9.02,69.40
2024-01-28 15:30:00,90.64,10.36,272.69,12.91,7.06,74.00
2024-01-28 15:45:00,95.77,6.31,258.91,4.49,0.00,98.92
2024-01-28 16:00:00,87.92,0.00,236.33,0.00,0.00,113.88
2024-01-28 16:15:00,72.21,0.00,223.14,7.86,1.96,121.93
2024-01-28 16:30:00,61.63,0.00,214.05,2.81,5.88,124.61
2024-01-28 16:45:00,58.91,0.00,193.82,0.00,2.75,109.66
2024-01-28 17:00:00,59.52,0.00,176.81,1.68,0.39,119.63
2024-01-28 17:15:00,50.76,0.00,177.98,0.56,0.00,135.35
2024-01-28 17:30:00,46.83,0.00,182.38,0.00,0.00,133.43
2024-01-28 17:45:00,39.88,0.00,156.87,0.00,0.00,129.98
2024-01-28 18:00:00,63.45,0.00,155.41,16.84,0.00,138.42
2024-01-28 18:15:00,91.54,0.00,170.65,15.72,0.00,183.66
2024-01-28 18:30:00,119.64,0.00,184.73,26.94,0.00,206.28
2024-01-28 18:45:00,153.18,0.00,189.42,44.34,0.00,195.16
2024-01-28 19:00:00,159.82,0.00,197.04,55.00,0.00,184.43
2024-01-28 19:15:00,152.57,0.00,185.02,46.59,0.00,195.93
2024-01-28 19:30:00,160.13,0.00,170.95,46.02,0.00,215.48
2024-01-28 19:45:00,163.75,0.00,173.88,194.20,0.00,226.22
2024-01-28 20:00:00,177.35,0.00,167.72,272.22,0.00,231.97
2024-01-28 20:15:00,195.47,0.00,136.93,401.31,0.00,231.59
2024-01-28 20:30:00,215.72,0.00,120.81,441.72,0.00,259.19
2024-01-28 20:45:00,227.50,0.00,129.90,425.45,0.00,286.80
2024-01-28 21:00:00,237.17,0.00,115.53,484.94,0.00,301.37
2024-01-28 21:15:00,248.04,9.46,98.81,444.53,0.00,344.31
2024-01-28 21:30:00,252.27,35.59,117.87,477.08,0.00,345.85
2024-01-28 21:45:00,265.26,39.64,110.84,519.18,14.12,307.50
2024-01-28 22:00:00,263.45,35.59,103.80,382.79,20.79,274.53
2024-01-28 22:15:00,274.93,23.87,85.33,502.90,20.79,294.47
2024-01-28 22:30:00,264.36,11.26,73.01,540.51,21.57,278.36
2024-01-28 22:45:00,229.92,9.01,65.68,458.00,20.00,287.57
2024-01-28 23:00:00,190.04,19.37,53.37,373.25,32.55,300.60
2024-01-28 23:15:00,182.18,36.94,46.04,344.62,62.75,277.60
2024-01-28 23:30:00,189.73,74.77,43.40,332.27,79.23,277.60
2024-01-28 23:45:00,197.89,77.48,36.07,312.63,78.83,291.40
2024-01-29 00:00:00,189.73,54.95,38.12,285.69,74.13,311.72
2024-01-29 00:15:00,220.25,36.49,51.90,229.00,94.13,306.35
2024-01-29 00:30:00,256.20,24.32,58.64,208.79,118.45,296.77
2024-01-29 00:45:00,241.09,11.26,54.54,189.15,136.10,308.27
2024-01-29 01:00:00,246.53,10.36,42.52,172.87,134.14,258.04
2024-01-29 01:15:00,256.20,13.96,45.45,175.12,116.88,256.89
2024-01-29 01:30:00,258.01,30.18,32.25,194.76,111.00,217.02
2024-01-29 01:45:00,276.44,45.05,26.68,196.45,110.60,232.35
2024-01-29 02:00:00,276.44,54.50,21.11,144.81,149.43,298.69
2024-01-29 02:15:00,342.31,39.64,22.58,136.95,202.38,332.04
2024-01-29 02:30:00,362.85,37.39,19.06,125.73,306.32,416.78
2024-01-29 02:45:00,375.84,24.77,26.68,121.24,384.37,486.18
2024-01-29 03:00:00,358.02,14.86,26.68,121.24,375.74,511.10
2024-01-29 03:15:00,341.70,9.46,25.80,101.59,356.13,516.09
2024-01-29 03:30:00,310.88,22.52,26.10,105.52,360.44,551.36
2024-01-29 03:45:00,267.98,18.02,29.32,129.65,368.29,525.67
2024-01-29 04:00:00,262.24,12.61,26.10,108.89,351.81,537.17
2024-01-29 04:15:00,235.35,17.57,23.16,102.71,323.18,540.62
2024-01-29 04:30:00,238.38,13.06,12.90,119.55,334.56,523.75
2024-01-29 04:45:00,286.71,11.26,10.26,116.75,344.75,475.44
2024-01-29 05:00:00,293.06,6.31,7.33,112.82,295.73,465.86
2024-01-29 05:15:00,289.13,7.21,4.98,104.96,257.68,532.19
2024-01-29 05:30:00,307.86,3.60,0.00,104.96,220.82,576.28
2024-01-29 05:45:00,329.31,1.35,0.00,117.87,201.60,533.72
2024-01-29 06:00:00,329.62,0.00,4.40,124.60,198.07,539.09
2024-01-29 06:15:00,319.65,0.00,4.98,126.29,178.06,527.59
2024-01-29 06:30:00,292.15,0.00,3.52,115.06,147.47,476.98
2024-01-29 06:45:00,292.46,0.00,2.93,105.52,147.86,466.62
2024-01-29 07:00:00,280.07,0.00,6.74,95.42,146.29,434.42
2024-01-29 07:15:00,307.56,0.00,14.66,81.95,116.88,476.21
2024-01-29 07:30:00,316.63,4.50,20.53,62.86,111.78,481.96
2024-01-29 07:45:00,315.11,0.00,33.72,75.77,108.64,474.29
2024-01-29 08:00:00,299.40,0.00,35.48,86.44,118.45,486.18
2024-01-29 08:15:00,310.58,0.00,26.68,82.51,113.35,466.24
2024-01-29 08:30:00,302.73,0.00,29.62,68.48,138.45,406.04
2024-01-29 08:45:00,273.12,0.00,27.56,55.00,154.14,324.38
2024-01-29 09:00:00,225.69,0.00,20.82,39.29,157.28,269.93
2024-01-29 09:15:00,178.55,0.00,11.14,14.03,145.51,231.97
2024-01-29 09:30:00,165.56,0.00,12.32,1.68,136.88,210.50
2024-01-29 09:45:00,112.69,0.00,8.21,3.93,117.27,185.58
2024-01-29 10:00:00,81.27,0.00,3.81,6.74,119.62,138.42
2024-01-29 10:15:00,90.64,0.00,0.00,19.08,114.53,108.51
2024-01-29 10:30:00,95.47,0.00,0.00,17.40,84.33,104.67
2024-01-29 10:45:00,91.85,0.00,0.00,14.59,74.91,80.52
2024-01-29 11:00:00,68.58,0.00,0.00,19.64,64.32,50.61
2024-01-29 11:15:00,49.25,0.00,0.00,30.87,82.36,35.27
2024-01-29 11:30:00,42.90,0.00,0.00,22.45,62.75,29.52
2024-01-29 11:45:00,14.50,0.00,0.00,14.59,52.56,20.32
2024-01-29 12:00:00,9.06,0.00,0.00,3.37,52.16,16.49
2024-01-29 12:15:00,0.30,0.00,0.00,13.47,52.95,13.42
2024-01-29 12:30:00,0.30,0.00,0.00,12.91,39.61,16.49
2024-01-29 12:45:00,0.30,0.00,0.00,0.56,36.87,18.79
2024-01-29 13:00:00,0.30,0.00,0.00,1.68,39.22,21.09
2024-01-29 13:15:00,1.21,0.00,0.00,0.00,30.98,2.68
2024-01-29 13:30:00,8.76,0.00,0.00,0.00,30.20,0.00
2024-01-29 13:45:00,17.22,0.00,0.00,2.81,25.10,0.00
2024-01-29 14:00:00,40.79,0.00,0.00,0.00,25.89,0.00
2024-01-29 14:15:00,50.45,0.00,0.00,0.00,30.59,0.00
2024-01-29 14:30:00,51.36,0.00,9.09,0.00,35.30,0.00
2024-01-29 14:45:00,66.47,0.00,24.63,0.00,27.06,0.00
2024-01-29 15:00:00,78.55,0.00,34.31,0.00,29.81,0.00
2024-01-29 15:15:00,109.67,0.00,30.20,2.25,43.14,0.00
2024-01-29 15:30:00,103.93,0.00,34.31,0.00,36.87,0.00
2024-01-29 15:45:00,101.82,0.00,34.89,3.93,34.91,0.00
2024-01-29 16:00:00,101.21,0.00,48.38,3.37,34.12,0.00
2024-01-29 16:15:00,121.15,0.00,50.73,0.00,40.01,0.00
2024-01-29 16:30:00,92.75,0.00,44.57,13.47,35.30,0.00
2024-01-29 16:45:00,68.28,0.00,56.00,16.28,32.95,0.00
2024-01-29 17:00:00,67.07,0.00,73.60,23.01,40.40,0.00
2024-01-29 17:15:00,57.71,0.00,75.36,15.72,46.28,0.00
2024-01-29 17:30:00,53.78,8.11,73.01,30.87,75.30,0.00
2024-01-29 17:45:00,61.03,24.32,63.63,46.59,94.92,0.00
2024-01-29 18:00:00,49.25,21.62,59.82,75.77,141.20,0.00
2024-01-29 18:15:00,49.85,17.12,64.80,118.43,138.06,0.00
2024-01-29 18:30:00,23.57,10.36,69.20,177.92,140.41,0.00
2024-01-29 18:45:00,12.99,6.31,68.03,211.04,156.10,1.53
2024-01-29 19:00:00,8.46,8.56,65.39,257.06,171.40,6.13
2024-01-29 19:15:00,3.02,18.92,63.04,282.32,178.85,15.34
2024-01-29 19:30:00,3.63,16.22,73.60,457.44,196.11,15.34
2024-01-29 19:45:00,3.93,11.26,67.73,523.11,216.11,24.54
2024-01-29 20:00:00,8.46,0.45,61.28,454.63,276.90,47.54
2024-01-29 20:15:00,10.27,0.00,45.45,305.89,285.92,75.92
2024-01-29 20:30:00,0.91,0.00,46.91,333.40,356.13,99.31
2024-01-29 20:45:00,0.30,0.00,39.88,351.36,381.23,96.62
2024-01-29 21:00:00,0.30,0.00,34.01,428.81,408.29,89.72
2024-01-29 21:15:00,0.30,0.00,23.46,549.49,429.86,80.14
2024-01-29 21:30:00,0.30,0.00,18.77,643.22,439.28,73.23
2024-01-29 21:45:00,0.30,0.00,13.78,631.43,442.81,70.17
2024-01-29 22:00:00,0.30,0.00,15.25,595.51,451.04,59.43
2024-01-29 22:15:00,0.91,28.83,16.42,594.95,449.47,91.25
2024-01-29 22:30:00,7.55,30.63,26.39,555.10,449.08,76.30
2024-01-29 22:45:00,11.18,13.96,29.03,534.33,451.83,60.58
2024-01-29 23:00:00,12.99,21.17,18.18,513.00,453.79,85.12
2024-01-29 23:15:00,24.47,21.62,15.54,446.21,454.18,91.64
2024-01-29 23:30:00,33.84,14.86,11.44,456.32,455.75,88.57
2024-01-29 23:45:00,53.17,19.82,6.74,423.76,458.50,93.55
2024-01-30 00:00:00,54.08,20.72,7.04,365.95,456.53,98.92
2024-01-30 00:15:00,57.71,25.23,12.32,362.02,450.65,117.71
2024-01-30 00:30:00,75.83,29.73,8.80,368.20,427.90,179.06
2024-01-30 00:45:00,83.69,24.32,1.76,399.63,396.92,230.44
2024-01-30 01:00:00,73.72,4.05,8.21,393.45,389.47,270.31
2024-01-30 01:15:00,53.17,0.00,0.00,411.41,349.07,241.94
2024-01-30 01:30:00,40.48,4.05,0.00,392.33,278.47,235.80
2024-01-30 01:45:00,45.62,6.76,1.76,379.42,228.27,262.26
2024-01-30 02:00:00,66.77,7.21,0.00,367.07,203.56,260.73
2024-01-30 02:15:00,74.02,15.77,6.45,327.78,216.89,292.17
2024-01-30 02:30:00,71.30,12.16,8.50,394.58,228.27,270.70
2024-01-30 02:45:00,85.20,9.91,4.40,263.80,218.07,261.88
2024-01-30 03:00:00,90.33,11.26,3.52,203.74,223.17,237.72
2024-01-30 03:15:00,85.20,2.25,0.00,194.20,296.12,245.01
2024-01-30 03:30:00,93.05,0.00,0.00,148.74,334.56,287.95
2024-01-30 03:45:00,111.79,1.35,0.88,184.10,363.19,286.80
2024-01-30 04:00:00,118.13,0.00,0.59,174.56,367.89,296.00
2024-01-30 04:15:00,103.02,7.66,2.35,189.15,360.83,307.12
2024-01-30 04:30:00,72.51,18.92,3.23,177.92,315.73,350.06
2024-01-30 04:45:00,73.72,50.90,1.47,172.87,262.39,336.26
2024-01-30 05:00:00,53.78,27.03,0.00,159.96,217.68,298.69
2024-01-30 05:15:00,35.05,20.27,0.00,121.24,183.55,334.34
2024-01-30 05:30:00,26.28,20.72,0.00,99.35,193.75,411.80
2024-01-30 05:45:00,21.45,15.77,0.00,70.72,190.61,371.15
2024-01-30 06:00:00,10.27,30.18,0.00,48.27,196.50,341.63
2024-01-30 06:15:00,7.25,41.44,0.00,39.29,201.99,343.93
2024-01-30 06:30:00,13.90,72.07,0.00,38.73,199.64,300.99
2024-01-30 06:45:00,3.02,54.05,0.00,52.76,192.18,210.50
2024-01-30 07:00:00,0.30,41.89,0.00,60.06,188.26,138.80
2024-01-30 07:15:00,3.02,25.23,0.00,71.28,205.52,111.58
2024-01-30 07:30:00,0.30,19.37,0.00,75.77,216.50,92.02
2024-01-30 07:45:00,6.95,16.22,0.00,83.07,241.21,96.62
2024-01-30 08:00:00,9.97,5.41,0.00,83.63,226.31,104.29
2024-01-30 08:15:00,7.25,9.01,0.00,78.58,215.32,123.85
2024-01-30 08:30:00,2.11,6.76,0.00,69.04,195.32,199.00
2024-01-30 08:45:00,7.55,8.11,0.00,57.25,181.99,176.76
2024-01-30 09:00:00,12.99,20.72,0.00,53.32,174.93,104.67
2024-01-30 09:15:00,12.08,17.57,0.00,44.34,173.75,53.30
2024-01-30 09:30:00,2.11,0.00,0.00,31.99,134.92,11.12
2024-01-30 09:45:00,0.60,0.00,0.00,16.28,129.82,2.30
2024-01-30 10:00:00,0.30,0.00,0.00,5.61,134.53,0.00
2024-01-30 10:15:00,0.30,0.00,0.00,0.00,133.74,0.00
2024-01-30 10:30:00,0.30,0.00,0.00,0.00,98.45,0.00
2024-01-30 10:45:00,0.30,0.00,0.00,7.30,78.83,0.00
2024-01-30 11:00:00,0.30,0.00,0.00,11.79,67.07,0.00
2024-01-30 11:15:00,0.30,0.00,0.00,24.13,67.46,0.00
2024-01-30 11:30:00,0.30,0.00,0.00,38.17,65.11,0.00
2024-01-30 11:45:00,0.30,0.00,0.00,37.61,56.87,0.00
2024-01-30 12:00:00,0.30,0.00,0.00,23.01,60.79,0.00
2024-01-30 12:15:00,0.30,0.00,0.00,17.40,53.73,0.00
2024-01-30 12:30:00,0.30,0.00,0.00,23.57,61.18,0.00
2024-01-30 12:45:00,0.30,0.00,0.00,19.64,44.71,0.00
2024-01-30 13:00:00,0.30,0.00,0.00,5.05,35.69,0.00
2024-01-30 13:15:00,0.30,0.00,0.00,12.91,30.59,0.00
2024-01-30 13:30:00,0.30,0.00,0.00,5.05,27.06,0.00
2024-01-30 13:45:00,0.30,0.00,0.00,1.12,23.14,0.00
2024-01-30 14:00:00,0.30,0.00,5.57,0.00,24.71,0.00
2024-01-30 14:15:00,0.30,0.00,9.97,0.00,18.83,0.00
2024-01-30 14:30:00,0.30,0.00,19.65,0.00,16.08,0.00
2024-01-30 14:45:00,0.30,0.00,24.04,0.00,13.34,0.00
2024-01-30 15:00:00,0.30,0.00,17.59,0.00,8.24,0.00
2024-01-30 15:15:00,0.30,0.00,29.03,0.00,8.63,0.00
2024-01-30 15:30:00,0.30,0.00,40.17,0.00,9.41,0.00
2024-01-30 15:45:00,0.30,0.00,58.35,0.00,7.06,0.00
2024-01-30 16:00:00,0.30,0.00,49.26,0.00,3.53,0.00
2024-01-30 16:15:00,0.30,0.00,47.79,0.00,0.00,0.00
2024-01-30 16:30:00,0.30,0.00,59.52,0.00,0.00,0.00
2024-01-30 16:45:00,0.30,0.00,57.76,0.00,0.00,0.00
2024-01-30 17:00:00,0.30,0.00,51.61,0.00,0.00,0.00
2024-01-30 17:15:00,0.30,0.00,49.26,0.00,0.00,0.00
2024-01-30 17:30:00,0.30,0.00,46.04,5.05,0.00,0.00
2024-01-30 17:45:00,0.30,0.00,65.97,2.25,0.00,0.00
2024-01-30 18:00:00,0.30,12.61,62.46,0.56,0.00,0.00
2024-01-30 18:15:00,4.83,18.47,72.13,12.91,0.00,0.00
2024-01-30 18:30:00,5.74,18.92,72.13,22.45,0.00,0.00
2024-01-30 18:45:00,4.53,14.41,72.72,44.34,0.00,0.00
2024-01-30 19:00:00,12.99,10.81,78.00,56.69,0.00,0.00
2024-01-30 19:15:00,16.31,10.36,65.97,57.81,0.00,0.00
2024-01-30 19:30:00,24.17,8.11,59.82,61.18,5.10,0.00
2024-01-30 19:45:00,36.25,6.76,51.61,101.59,8.63,0.00
2024-01-30 20:00:00,33.23,4.95,51.31,129.09,10.98,0.00
2024-01-30 20:15:00,35.65,0.90,55.12,140.88,8.24,0.00
2024-01-30 20:30:00,43.51,0.00,55.71,138.63,9.41,0.00
2024-01-30 20:45:00,36.25,0.00,47.50,153.79,12.94,0.00
2024-01-30 21:00:00,27.80,1.35,51.31,156.60,28.63,0.00
2024-01-30 21:15:00,21.45,9.91,51.31,140.32,50.99,0.00
2024-01-30 21:30:00,40.79,16.22,46.62,163.33,62.75,0.00
2024-01-30 21:45:00,62.84,15.77,46.04,190.27,67.46,0.00
2024-01-30 22:00:00,71.00,9.46,50.43,158.84,73.74,0.00
2024-01-30 22:15:00,75.53,16.67,60.11,124.60,65.89,0.00
2024-01-30 22:30:00,81.27,31.53,55.42,634.80,66.68,0.00
2024-01-30 22:45:00,84.29,35.14,46.62,657.81,76.87,0.00
2024-01-30 23:00:00,90.94,53.60,44.86,666.79,90.99,0.00
2024-01-30 23:15:00,77.65,67.57,40.76,606.74,91.39,0.00
2024-01-30 23:30:00,68.58,116.67,39.88,502.34,104.72,0.00
2024-01-30 23:45:00,74.02,119.82,39.29,514.69,148.65,0.00
2024-01-31 00:00:00,68.58,121.62,35.19,492.24,147.86,0.00
2024-01-31 00:15:00,65.26,130.18,42.52,508.51,145.12,0.77
2024-01-31 00:30:00,53.17,166.22,41.05,580.36,109.03,1.53
2024-01-31 00:45:00,51.06,308.56,41.64,586.53,95.31,1.15
2024-01-31 01:00:00,52.87,360.36,34.60,587.09,107.07,0.00
2024-01-31 01:15:00,32.63,461.71,25.80,561.84,111.00,0.00
2024-01-31 01:30:00,6.65,509.01,24.92,573.62,123.15,0.00
2024-01-31 01:45:00,7.55,467.12,23.75,567.45,122.37,0.00
2024-01-31 02:00:00,9.06,431.08,26.98,521.42,118.84,0.00
2024-01-31 02:15:00,13.60,418.92,21.99,460.25,96.09,4.22
2024-01-31 02:30:00,14.20,414.41,20.53,383.91,90.60,15.34
2024-01-31 02:45:00,20.54,442.34,16.42,340.13,77.27,38.34
2024-01-31 03:00:00,24.77,496.40,21.11,335.08,72.56,29.52
2024-01-31 03:15:00,33.54,504.95,19.06,345.18,77.27,22.24
2024-01-31 03:30:00,29.91,457.66,17.59,355.29,68.64,19.17
2024-01-31 03:45:00,9.67,410.81,18.18,345.18,70.60,13.80
2024-01-31 04:00:00,6.04,433.33,14.95,319.93,83.15,21.47
2024-01-31 04:15:00,16.62,453.60,11.14,346.87,105.11,19.94
2024-01-31 04:30:00,20.24,454.95,10.26,309.26,121.59,24.54
2024-01-31 04:45:00,7.25,437.84,10.26,333.96,116.88,16.49
2024-01-31 05:00:00,7.25,421.17,11.44,309.82,128.65,2.30
2024-01-31 05:15:00,18.13,376.58,12.02,307.58,124.33,0.00
2024-01-31 05:30:00,26.59,330.18,4.40,316.00,101.97,0.00
2024-01-31 05:45:00,23.57,235.14,4.11,276.71,78.05,0.00
2024-01-31 06:00:00,48.64,155.86,7.62,274.46,72.56,0.00
2024-01-31 06:15:00,66.16,127.03,12.02,266.04,68.64,1.15
2024-01-31 06:30:00,71.60,104.95,6.45,295.79,61.97,0.00
2024-01-31 06:45:00,83.69,90.54,8.80,310.38,50.20,0.00
2024-01-31 07:00:00,99.10,102.25,10.85,293.55,43.93,0.00
2024-01-31 07:15:00,51.36,71.17,4.69,273.90,40.01,0.00
2024-01-31 07:30:00,3.02,106.31,0.00,257.06,55.30,0.00
2024-01-31 07:45:00,5.44,97.75,0.00,251.45,61.97,0.00
2024-01-31 08:00:00,18.43,111.71,0.00,219.46,55.69,0.00
2024-01-31 08:15:00,36.56,126.58,0.00,237.42,52.16,0.00
2024-01-31 08:30:00,12.08,110.36,0.00,212.16,44.32,0.00
2024-01-31 08:45:00,43.51,95.95,0.00,170.07,48.24,0.00
2024-01-31 09:00:00,49.55,94.14,0.00,156.60,47.46,0.00
2024-01-31 09:15:00,82.18,104.05,0.00,141.44,34.12,0.00
2024-01-31 09:30:00,96.38,88.29,0.00,101.03,21.57,0.00
2024-01-31 09:45:00,78.55,106.76,0.00,46.02,11.77,0.00
2024-01-31 10:00:00,53.78,104.95,0.00,24.70,1.57,0.00
2024-01-31 10:15:00,32.33,117.12,0.00,34.80,0.00,0.00
2024-01-31 10:30:00,90.64,75.23,0.00,60.62,0.00,0.00
2024-01-31 10:45:00,122.96,81.98,0.00,60.62,0.00,0.00
2024-01-31 11:00:00,101.82,75.23,0.00,69.04,0.00,0.00
2024-01-31 11:15:00,78.25,68.92,0.00,79.70,0.00,0.00
2024-01-31 11:30:00,67.68,101.80,0.00,102.71,0.00,0.00
2024-01-31 11:45:00,64.35,308.11,0.00,66.23,0.00,0.00
2024-01-31 12:00:00,42.90,335.59,0.00,58.93,0.00,0.00
2024-01-31 12:15:00,38.67,391.89,0.00,57.25,0.00,0.00
2024-01-31 12:30:00,28.70,246.40,0.00,56.69,0.00,0.00
2024-01-31 12:45:00,37.16,231.08,0.59,36.48,0.00,2.30
2024-01-31 13:00:00,31.72,146.85,0.59,63.99,0.00,27.61
2024-01-31 13:15:00,18.13,232.43,6.45,46.59,0.00,78.22
2024-01-31 13:30:00,15.71,222.52,7.04,71.84,0.00,83.97
2024-01-31 13:45:00,12.99,242.79,7.92,76.33,0.00,77.83
2024-01-31 14:00:00,44.71,263.96,14.95,119.55,0.00,70.93
2024-01-31 14:15:00,69.79,170.27,33.43,100.47,0.00,117.71
2024-01-31 14:30:00,86.11,344.59,62.46,80.82,4.71,154.90
2024-01-31 14:45:00,103.63,320.27,88.26,95.42,8.24,153.75
2024-01-31 15:00:00,103.33,273.87,99.40,110.57,10.59,180.98
2024-01-31 15:15:00,128.70,197.30,97.93,90.93,6.67,158.35
2024-01-31 15:30:00,158.61,458.11,127.55,83.63,7.45,144.17
2024-01-31 15:45:00,146.83,393.69,150.42,115.06,14.12,148.77
2024-01-31 16:00:00,132.33,430.18,142.80,114.50,14.90,144.93
2024-01-31 16:15:00,127.80,456.76,133.71,130.22,23.14,113.49
2024-01-31 16:30:00,128.70,475.23,144.56,125.73,38.04,126.91
2024-01-31 16:45:00,93.05,575.68,167.13,112.25,44.71,136.11
2024-01-31 17:00:00,73.72,540.99,192.64,110.57,32.16,118.86
2024-01-31 17:15:00,72.21,418.47,194.99,112.82,36.48,90.49
2024-01-31 17:30:00,90.03,376.13,199.09,134.71,55.30,111.19
2024-01-31 17:45:00,131.12,309.01,199.68,131.34,75.70,106.97
2024-01-31 18:00:00,145.32,384.23,177.69,110.57,65.89,135.35
2024-01-31 18:15:00,153.48,494.14,163.62,101.59,66.68,119.63
2024-01-31 18:30:00,175.84,531.98,137.23,142.00,64.32,80.90
2024-01-31 18:45:00,190.94,567.12,125.20,188.59,77.66,77.45
2024-01-31 19:00:00,200.01,604.95,133.41,180.17,100.01,53.30
2024-01-31 19:15:00,185.50,583.78,127.55,189.15,101.58,48.31
